2,1
急募,1
ディレクション,1
専念,1
プロジェクト,1
管理,1
者,1
募集,1
依頼,1
概要,1
背景,1
デザイン,1
コーディング,1
外部,1
委託,1
私,1
たち,1
経験,1
豊富,1
マネージャー,1
内容,1
初期,1
段階,1
関与,1
要望,1
ヒアリング,1
要件,1
定義,1
デザイナー,1
エンジニア,1
コミュニケーション,1
円滑,1
業務,1
進行,1
担当,1
動作,1
検証,1
報告,1
書,1
作成,1
必要,1
スキル,1
マネジメント,1
能力,1
方,1
IT,1
関連,1
知識,1
ガントチャート,1
運用,1
サイト,1
最終,1
チェック,1
公開,1
後,1
フォローアップ,1
期間,1
か月,1
用意,1
もの,1
サーバー,1
ドメイン,1
テキスト,1
ラフ,1
案,1
メモ,1
写真,1
応募,1
時,1
提示,1
WEB,1
制作,1
実績,1
仕事,1
可能,1
曜日,1
時間,1
帯,1
簡単,1
自己,1
紹介,1
PR,1
過去,1
先,1
選び,1
重視,1
点,1
こまめ,1
連絡,1
クオリティ,1
予算,1
柔軟,1
対応,1
